word,lang,language,title,romanised,provenance,loan_score,is_loan,scored,v3_form,sim_to_v3
president,fi,Finnish,Presidentti (täsmennyssivu),presidentti,wikipedia,0.878,True,True,piresiden,0.6364
president,he,Hebrew,נשיא (פירושונים),nʃia,wikipedia,0.1667,False,False,piresiden,
president,hu,Hungarian,Elnök (egyértelműsítő lap),elnøk,wikipedia,0.2222,False,True,piresiden,0.4157
president,cs,Czech,Prezident (rozcestník),prezident,wikipedia,1.0,True,True,piresiden,0.7739
hospital,ja,Japanese,病院,,wikipedia,0.0,False,True,hosipita,
hospital,zh,Mandarin,醫院,,unclassified,,,False,hosipita,
hospital,ko,Korean,병원,pjʌŋwʌn,wikipedia,0.069,False,True,hosipita,0.3233
hospital,hi,Hindi,चिकित्सालय,tʃikitsalaj,wikipedia,0.4615,False,True,hosipita,0.5439
hospital,ar,Arabic,مستشفى,,wikipedia,0.0,False,False,hosipita,
hospital,sw,Swahili,Hospitali,hospitali,wikipedia,0.9286,True,True,hosipita,0.7682
hospital,id,Indonesian,Rumah sakit,sakit,wikipedia,0.3846,False,True,hosipita,0.5647
hospital,tr,Turkish,Hastane,hastane,wikipedia,0.4615,False,True,hosipita,0.7478
hospital,ru,Russian,Больница,bolnitsa,wikipedia,0.0769,False,True,hosipita,0.5754
hospital,es,Spanish,Hospital,ospital,wikipedia,1.0,True,True,hosipita,0.625
hospital,fi,Finnish,Sairaala,sairaala,wikipedia,0.3846,False,True,hosipita,0.4935
hospital,vi,Vietnamese,Bệnh viện,vien,wikipedia,0.3462,False,True,hosipita,0.4203
hospital,ha,Hausa,Asibiti,asibiti,wikipedia,0.7308,True,True,hosipita,0.8276
hospital,ta,Tamil,மருத்துவமனை,maruttuvamanai,wikipedia,0.2245,False,True,hosipita,0.452
hospital,he,Hebrew,בית חולים,bit,wikipedia,0.5,False,False,hosipita,
hospital,is,Icelandic,Sjúkrahús,sjukrahus,wikipedia,0.2581,False,True,hosipita,0.4176
hospital,hu,Hungarian,Kórház,korhaz,wikipedia,0.1538,False,True,hosipita,0.5043
hospital,cs,Czech,Nemocnice,nemotsnitse,wikipedia,0.2258,False,True,hosipita,0.5627
bank,ja,Japanese,銀行,,wikipedia,0.0,False,True,ban,
bank,zh,Mandarin,銀行,,model-recall,,False,False,ban,
bank,ko,Korean,은행,ɯnheŋ,wikipedia,0.2941,False,True,ban,0.4138
bank,hi,Hindi,बैंक,bɛnk,wikipedia,1.0,True,True,ban,0.7069
bank,ar,Arabic,مصرف,,wikipedia,0.0,False,False,ban,
bank,sw,Swahili,Benki,benki,wikipedia,0.8947,True,True,ban,0.5724
bank,id,Indonesian,Bank,bank,wikipedia,1.0,True,True,ban,0.75
bank,tr,Turkish,Banka,banka,wikipedia,0.8947,True,True,ban,0.6
bank,ru,Russian,Банк,bank,wikipedia,1.0,True,True,ban,0.75
bank,es,Spanish,Banco,banko,wikipedia,0.8947,True,True,ban,0.6
bank,fi,Finnish,Pankki,pankki,wikipedia,0.7727,True,True,ban,0.4943
bank,vi,Vietnamese,Ngân hàng,ŋən haŋ,wikipedia,0.4118,False,True,ban,0.3793
bank,ha,Hausa,Banki,banki,wikipedia,0.8947,True,True,ban,0.6
bank,ta,Tamil,வங்கி,vaŋki,wikipedia,0.8947,True,True,ban,0.5069
bank,he,Hebrew,בנק,bnk,wikipedia,1.0,True,False,ban,
bank,is,Icelandic,Banki,banki,wikipedia,0.8947,True,True,ban,0.6
bank,hu,Hungarian,Bank,bank,wikipedia,1.0,True,True,ban,0.75
bank,cs,Czech,Banka,banka,wikipedia,0.8947,True,True,ban,0.6
system,ja,Japanese,システム,ʃisutemu,wikipedia,0.9231,True,True,sisitem,0.8362
system,zh,Mandarin,系統,,unclassified,,,False,sisitem,
system,ko,Korean,시스템,sisɯtem,wikipedia,0.9231,True,True,sisitem,0.9852
system,hi,Hindi,तंत्र (सिस्टम),tantr,wikipedia,0.2917,False,True,sisitem,0.5148
system,ar,Arabic,نظام (علوم),nðam,wikipedia,0.5,False,False,sisitem,
system,id,Indonesian,Sistem,sistem,wikipedia,1.0,True,True,sisitem,0.8571
system,tr,Turkish,Sistem,sistem,wikipedia,1.0,True,True,sisitem,0.8571
system,ru,Russian,Система,sistema,wikipedia,0.9231,True,True,sisitem,0.7143
system,es,Spanish,Sistema,sistema,wikipedia,0.9231,True,True,sisitem,0.7143
system,fi,Finnish,Järjestelmä (systeemiteoria),jærjestelmæ,wikipedia,0.4419,False,True,sisitem,0.5
system,vi,Vietnamese,Hệ thống,he toŋ,wikipedia,0.5833,False,True,sisitem,0.569
system,ta,Tamil,ஒருங்கியம்,oruŋkijam,wikipedia,0.2727,False,True,sisitem,0.5326
system,he,Hebrew,מערכת,,wikipedia,0.0,False,False,sisitem,
system,is,Icelandic,Kerfi,kerfi,wikipedia,0.1667,False,True,sisitem,0.5172
system,hu,Hungarian,Rendszer,rendser,wikipedia,0.3103,False,True,sisitem,0.5887
system,cs,Czech,Systém,sistem,wikipedia,1.0,True,True,sisitem,0.8571
coffee,ja,Japanese,コーヒー,kohi,wikipedia,0.6429,True,True,kafe,0.819
coffee,zh,Mandarin,咖啡,kafei,model-recall,,True,False,kafe,
coffee,ko,Korean,커피,kʌpi,wikipedia,1.0,True,True,kafe,0.9224
coffee,hi,Hindi,कॉफ़ी,kɔfi,wikipedia,1.0,True,True,kafe,0.9397
coffee,ar,Arabic,قهوة,qhua,wikipedia,0.5,False,False,kafe,
coffee,sw,Swahili,Kahawa,kahawa,wikipedia,0.875,True,True,kafe,0.5575
coffee,id,Indonesian,Kopi,kopi,wikipedia,1.0,True,True,kafe,0.9052
coffee,tr,Turkish,Kahve,kahve,wikipedia,1.0,True,True,kafe,0.7931
coffee,ru,Russian,Кофе,kofe,wikipedia,1.0,True,True,kafe,0.9655
coffee,es,Spanish,Café,kafe,wikipedia,1.0,True,True,kafe,1.0
coffee,fi,Finnish,Kahvi,kahvi,wikipedia,1.0,True,True,kafe,0.7793
coffee,vi,Vietnamese,Cà phê,ka fe,wikipedia,1.0,True,True,kafe,1.0
coffee,ta,Tamil,காப்பி,kappi,wikipedia,0.7368,True,True,kafe,0.7517
coffee,he,Hebrew,קפה,kph,wikipedia,1.0,True,False,kafe,
coffee,is,Icelandic,Kaffi,kaffi,wikipedia,0.7368,True,True,kafe,0.7862
coffee,hu,Hungarian,Kávé,kave,wikipedia,1.0,True,True,kafe,0.9914
coffee,cs,Czech,Káva,kava,wikipedia,1.0,True,True,kafe,0.9569
tea,ja,Japanese,茶,,wikipedia,0.0,False,True,te,
tea,zh,Mandarin,茶,cha,model-recall,,True,False,te,
tea,ko,Korean,차 (음료),tʃa,wikipedia,0.2857,False,True,te,0.6207
tea,hi,Hindi,चाय,tʃaj,wikipedia,0.2857,False,True,te,0.4655
tea,ar,Arabic,شاي,,wikipedia,0.0,False,False,te,
tea,sw,Swahili,Chai,tʃai,wikipedia,0.2857,False,True,te,0.4828
tea,id,Indonesian,Teh,teh,wikipedia,1.0,True,True,te,0.6667
tea,tr,Turkish,Çay (içecek),tʃaj,wikipedia,0.2857,False,True,te,0.4655
tea,ru,Russian,Чай,tʃaj,wikipedia,0.2857,False,True,te,0.4655
tea,es,Spanish,Té,te,wikipedia,1.0,True,True,te,1.0
tea,fi,Finnish,Tee,tee,wikipedia,0.7778,True,True,te,0.6667
tea,vi,Vietnamese,Trà,ʈa,wikipedia,1.0,True,True,te,0.8966
tea,ta,Tamil,தேநீர்,tenir,wikipedia,0.5833,False,True,te,0.4
tea,he,Hebrew,תה,th,wikipedia,1.0,True,False,te,
tea,is,Icelandic,Te,te,wikipedia,1.0,True,True,te,1.0
tea,hu,Hungarian,Tea (ital),tea,wikipedia,0.7778,True,True,te,0.6667
tea,cs,Czech,Čaj,tʃaj,wikipedia,0.2857,False,True,te,0.4655
chocolate,ja,Japanese,チョコレート,tʃjokoreto,wikipedia,0.8485,True,True,kokolate,0.7259
chocolate,zh,Mandarin,巧克力,qiaokeli,model-recall,,True,False,kokolate,
chocolate,ko,Korean,초콜릿,tʃokolrit,wikipedia,0.7742,True,True,kokolate,0.6111
chocolate,hi,Hindi,चॉकलेट,tʃɔkaleʈ,wikipedia,0.9286,True,True,kokolate,0.6659
chocolate,ar,Arabic,شوكولاتة,ʃukulata,wikipedia,1.0,True,False,kokolate,
chocolate,sw,Swahili,Chokoleti,tʃokoleti,wikipedia,1.0,True,True,kokolate,0.8333
chocolate,id,Indonesian,Cokelat,tʃokelat,wikipedia,0.9286,True,True,kokolate,0.6961
chocolate,tr,Turkish,Çikolata,tʃikolata,wikipedia,1.0,True,True,kokolate,0.818
chocolate,ru,Russian,Шоколад,ʃokolad,wikipedia,0.9286,True,True,kokolate,0.8211
chocolate,es,Spanish,Chocolate,tʃokolate,wikipedia,1.0,True,True,kokolate,0.8563
chocolate,fi,Finnish,Suklaa,suklaa,wikipedia,0.75,True,True,kokolate,0.6573
chocolate,vi,Vietnamese,Sô-cô-la,so-ko-la,wikipedia,0.75,True,True,kokolate,0.6918
chocolate,ta,Tamil,சாக்கலேட்,sakkaleʈ,wikipedia,0.7742,True,True,kokolate,0.6315
chocolate,he,Hebrew,שוקולד,ʃukuld,wikipedia,1.0,True,False,kokolate,
chocolate,is,Icelandic,Súkkulaði,sukkulaði,wikipedia,0.8485,True,True,kokolate,0.7759
chocolate,hu,Hungarian,Csokoládé,tʃokolade,wikipedia,1.0,True,True,kokolate,0.8525
chocolate,cs,Czech,Čokoláda,tʃokolada,wikipedia,1.0,True,True,kokolate,0.8372
sugar,ja,Japanese,砂糖,,wikipedia,0.0,False,True,suka,
sugar,zh,Mandarin,糖,,model-recall,,False,False,suka,
sugar,ko,Korean,설탕,sʌltaŋ,wikipedia,0.375,False,True,suka,0.5833
sugar,hi,Hindi,शर्करा,ʃarkara,wikipedia,0.7917,True,True,suka,0.5172
sugar,ar,Arabic,سكر,skr,wikipedia,1.0,True,False,suka,
sugar,sw,Swahili,Sukari,sukari,wikipedia,0.9048,True,True,suka,0.6667
sugar,id,Indonesian,Gula,gula,wikipedia,0.5263,False,True,suka,0.6724
sugar,tr,Turkish,Şeker,ʃeker,wikipedia,1.0,True,True,suka,0.6966
sugar,ru,Russian,Сахар,saxar,wikipedia,1.0,True,True,suka,0.7172
sugar,es,Spanish,Azúcar,asukar,wikipedia,0.9048,True,True,suka,0.6667
sugar,fi,Finnish,Sokerit,sokerit,wikipedia,0.9048,True,True,suka,0.532
sugar,vi,Vietnamese,Đường (thực phẩm),dɯəŋ,wikipedia,0.2105,False,True,suka,0.3879
sugar,ha,Hausa,Sukari,sukari,wikipedia,0.9048,True,True,suka,0.6667
sugar,ta,Tamil,சீனி,sini,wikipedia,0.4737,False,True,suka,0.7284
sugar,he,Hebrew,סוכר,sukr,wikipedia,1.0,True,False,suka,
sugar,is,Icelandic,Sykur,sikur,wikipedia,1.0,True,True,suka,0.7034
sugar,hu,Hungarian,Cukor,tsukor,wikipedia,1.0,True,True,suka,0.6437
sugar,cs,Czech,Cukr,tsukr,wikipedia,0.8947,True,True,suka,0.6276
banana,ja,Japanese,バナナ,banana,wikipedia,1.0,True,True,banana,1.0
banana,zh,Mandarin,蕉,,model-recall,,False,False,banana,
banana,ko,Korean,바나나,panana,wikipedia,1.0,True,True,banana,0.9943
banana,hi,Hindi,केला,kela,wikipedia,0.1905,False,True,banana,0.546
banana,ar,Arabic,موز,muz,wikipedia,0.3333,False,False,banana,
banana,sw,Swahili,Ndizi,ndizi,wikipedia,0.1905,False,True,banana,0.5374
banana,id,Indonesian,Pisang,pisaŋ,wikipedia,0.6667,True,True,banana,0.6523
banana,tr,Turkish,Muz,muz,wikipedia,0.3333,False,True,banana,0.342
banana,ru,Russian,Банан,banan,wikipedia,0.9048,True,True,banana,0.8333
banana,es,Spanish,Banana,banana,wikipedia,1.0,True,True,banana,1.0
banana,fi,Finnish,Hedelmäbanaani,hedelmæbanaani,wikipedia,0.4773,False,True,banana,0.4138
banana,vi,Vietnamese,Chuối,tʃuoi,wikipedia,0.2857,False,True,banana,0.4397
banana,ha,Hausa,Ayaba,ajaba,wikipedia,0.2857,False,True,banana,0.6322
banana,ta,Tamil,வாழைப்பழம்,vaɻaippaɻam,wikipedia,0.3462,False,True,banana,0.431
banana,he,Hebrew,בננה,bnnh,wikipedia,1.0,True,False,banana,
banana,is,Icelandic,Banani,banani,wikipedia,1.0,True,True,banana,0.9655
banana,hu,Hungarian,Banán,banan,wikipedia,0.9048,True,True,banana,0.8333
banana,cs,Czech,Banán,banan,wikipedia,0.9048,True,True,banana,0.8333
taxi,ja,Japanese,タクシー,takuʃi,wikipedia,0.9048,True,True,takisi,0.9483
taxi,zh,Mandarin,出租車,dishi,model-recall,,True,False,takisi,
taxi,ko,Korean,택시,teksi,wikipedia,1.0,True,True,takisi,0.8103
taxi,hi,Hindi,टैक्सी,ʈɛksi,wikipedia,1.0,True,True,takisi,0.7931
taxi,ar,Arabic,سيارة أجرة,siaraadʒra,wikipedia,0.25,False,False,takisi,
taxi,sw,Swahili,Teksi,teksi,wikipedia,1.0,True,True,takisi,0.8103
taxi,id,Indonesian,Taksi,taksi,wikipedia,1.0,True,True,takisi,0.8333
taxi,tr,Turkish,Taksi,taksi,wikipedia,1.0,True,True,takisi,0.8333
taxi,ru,Russian,Такси,taksi,wikipedia,1.0,True,True,takisi,0.8333
taxi,es,Spanish,Taxi,taksi,wikipedia,1.0,True,True,takisi,0.8333
taxi,fi,Finnish,Taksi,taksi,wikipedia,1.0,True,True,takisi,0.8333
taxi,vi,Vietnamese,Taxi,tasi,wikipedia,0.7368,True,True,takisi,0.6667
taxi,ta,Tamil,வாடகையுந்து,vaʈakaijuntu,wikipedia,0.4286,False,True,takisi,0.4626
taxi,he,Hebrew,מונית,,wikipedia,0.0,False,False,takisi,
taxi,is,Icelandic,Leigubíll,leigubitl,wikipedia,0.2727,False,True,takisi,0.5268
taxi,hu,Hungarian,Taxi,taksi,wikipedia,1.0,True,True,takisi,0.8333
taxi,cs,Czech,Taxi,taksi,wikipedia,1.0,True,True,takisi,0.8333
hotel,ja,Japanese,ホテル,hoteru,wikipedia,0.875,True,True,hote,0.6667
hotel,zh,Mandarin,酒店,,model-recall,,False,False,hote,
hotel,ko,Korean,호텔,hotel,wikipedia,1.0,True,True,hote,0.8
hotel,hi,Hindi,होटल,hoʈal,wikipedia,1.0,True,True,hote,0.7586
hotel,ar,Arabic,فندق,fndq,wikipedia,0.25,False,False,hote,
hotel,sw,Swahili,Hoteli,hoteli,wikipedia,0.875,True,True,hote,0.6667
hotel,id,Indonesian,Hotel,hotel,wikipedia,1.0,True,True,hote,0.8
hotel,tr,Turkish,Otel,otel,wikipedia,1.0,True,True,hote,0.5
hotel,ru,Russian,Гостиница,gostinitsa,wikipedia,0.375,False,True,hote,0.3414
hotel,es,Spanish,Hotel,otel,wikipedia,1.0,True,True,hote,0.5
hotel,fi,Finnish,Hotelli,hotelli,wikipedia,0.7368,True,True,hote,0.5714
hotel,vi,Vietnamese,Khách sạn,xatʃ san,wikipedia,0.1667,False,True,hote,0.4828
hotel,ta,Tamil,விடுதி,viʈuti,wikipedia,0.4286,False,True,hote,0.5402
hotel,he,Hebrew,בית מלון,bitmlun,wikipedia,0.5,False,False,hote,
hotel,is,Icelandic,Hótel,hotel,wikipedia,1.0,True,True,hote,0.8
hotel,hu,Hungarian,Szálloda,salloda,wikipedia,0.2083,False,True,hote,0.5
hotel,cs,Czech,Hotel,hotel,wikipedia,1.0,True,True,hote,0.8
tomato,ja,Japanese,トマト,tomato,wikipedia,1.0,True,True,tomate,0.977
tomato,zh,Mandarin,番茄,,model-recall,,False,False,tomate,
tomato,ko,Korean,토마토,tomato,wikipedia,1.0,True,True,tomate,0.977
tomato,hi,Hindi,टमाटर,ʈamaʈar,wikipedia,0.8077,True,True,tomate,0.798
tomato,ar,Arabic,طماطم,tmatm,wikipedia,0.75,True,False,tomate,
tomato,sw,Swahili,Mnyanya,mɲaɲa,wikipedia,0.4286,False,True,tomate,0.5862
tomato,id,Indonesian,Tomat,tomat,wikipedia,0.9048,True,True,tomate,0.8333
tomato,tr,Turkish,Domates,domates,wikipedia,0.8077,True,True,tomate,0.8522
tomato,ru,Russian,Томат,tomat,wikipedia,0.9048,True,True,tomate,0.8333
tomato,es,Spanish,Solanum lycopersicum,solanum ljkopersikum,wikipedia,0.2692,False,True,tomate,0.2913
tomato,fi,Finnish,Tomaatti,tomaatti,wikipedia,0.75,True,True,tomate,0.7414
tomato,vi,Vietnamese,Cà chua,ka tʃua,wikipedia,0.2857,False,True,tomate,0.4368
tomato,ha,Hausa,Tumatir,tumatir,wikipedia,0.8077,True,True,tomate,0.8276
tomato,ta,Tamil,தக்காளி,takkaɭi,wikipedia,0.4231,False,True,tomate,0.6355
tomato,he,Hebrew,עגבנייה,,wikipedia,0.0,False,False,tomate,
tomato,is,Icelandic,Tómatur,tomatur,wikipedia,0.8077,True,True,tomate,0.8177
tomato,hu,Hungarian,Paradicsom (növényfaj),paraditʃom,wikipedia,0.4231,False,True,tomate,0.5138
tomato,cs,Czech,Rajče jedlé,rajtʃe jedle,wikipedia,0.2895,False,True,tomate,0.4545
theory,ja,Japanese,理論,,wikipedia,0.0,False,True,teoria,
theory,zh,Mandarin,理論,,unclassified,,,False,teoria,
theory,ko,Korean,이론,iron,wikipedia,0.3333,False,True,teoria,0.4483
theory,hi,Hindi,सिद्धांत (थिअरी),siddant,wikipedia,0.1724,False,True,teoria,0.3941
theory,ar,Arabic,نظرية,nðria,wikipedia,0.6667,True,False,teoria,
theory,sw,Swahili,Nadharia,nadharia,wikipedia,0.6087,False,True,teoria,0.6681
theory,id,Indonesian,Teori,teori,wikipedia,0.8889,True,True,teoria,0.8333
theory,tr,Turkish,Teori,teori,wikipedia,0.8889,True,True,teoria,0.8333
theory,ru,Russian,Теория,teorija,wikipedia,0.7826,True,True,teoria,0.8571
theory,es,Spanish,Teoría,teoria,wikipedia,1.0,True,True,teoria,1.0
theory,fi,Finnish,Teoria,teoria,wikipedia,1.0,True,True,teoria,1.0
theory,vi,Vietnamese,Lý thuyết,tuiet,wikipedia,0.4444,False,True,teoria,0.5287
theory,ta,Tamil,கொள்கை,koɭkai,wikipedia,0.4286,False,True,teoria,0.5632
theory,he,Hebrew,תאוריה,taurih,wikipedia,1.0,True,False,teoria,
theory,hu,Hungarian,Elmélet,elmelet,wikipedia,0.3462,False,True,teoria,0.4212
theory,cs,Czech,Teorie,teorie,wikipedia,1.0,True,True,teoria,0.977
