word,domain,intl,variant,final_policy,form,phonemes,syl_before,syl_after,syl_inflation,len_before,len_after,len_inflation,n_epenthesis,n_deleted,n_lossy_segment,n_attested,attested_langs,sim_attested,sim_attested_min,sim_restrictive,sim_permissive,sim_attested_learned,sim_ceiling,sim_attested_pairwise,why,intl_note,retention
malaria,bio/med,malaria,V1,epenthesize,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V2,delete,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V2,epenthesize,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V3,delete,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V3,epenthesize,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V4,delete,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V4,epenthesize,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V5,delete,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V5,epenthesize,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V3C,delete,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
malaria,bio/med,malaria,V3C,epenthesize,malaria,malaria,4,4,1.0,7,7,1.0,0,0,0,12,ja|ko|hi|sw|id|ru|es|fi|ta|is|hu|cs,0.9437,0.7778,0.927,0.952,0.9037,0.9437,0.9023,already legal under V1 except for the -ia hiatus: a floor case,,1.0
insulin,bio/med,insulin,V1,delete,inisuli,insulin,3,4,1.3333,7,7,1.0,1,1,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.6943,0.5613,0.6699,0.7052,0.6465,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,0.7287
insulin,bio/med,insulin,V1,epenthesize,inisulini,insulin,3,5,1.6667,7,9,1.2857,2,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.7653,0.5613,0.7189,0.7859,0.787,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,0.8032
insulin,bio/med,insulin,V2,delete,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V2,epenthesize,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V3,delete,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V3,epenthesize,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V4,delete,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V4,epenthesize,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V5,delete,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V5,epenthesize,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V3C,delete,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
insulin,bio/med,insulin,V3C,epenthesize,insulin,insulin,3,3,1.0,7,7,1.0,0,0,0,13,ja|ko|hi|id|tr|ru|es|fi|vi|ta|is|hu|cs,0.9528,0.7778,0.9383,0.9592,0.9385,0.9528,0.9109,/ns/ medial cluster with a legal nasal coda - V2/V3 should shine here,,1.0
vaccine,bio/med,vaccin,V1,delete,fakisi,faksin,2,3,1.5,6,6,1.0,1,1,3,7,ja|ko|id|ru|es|vi|cs,0.6632,0.5991,0.625,0.6918,0.4427,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.818
vaccine,bio/med,vaccin,V1,epenthesize,fakisini,faksin,2,4,2.0,6,8,1.3333,2,0,3,7,ja|ko|id|ru|es|vi|cs,0.7303,0.5991,0.6853,0.764,0.5966,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9007
vaccine,bio/med,vaccin,V2,delete,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V2,epenthesize,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V3,delete,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V3,epenthesize,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V4,delete,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V4,epenthesize,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V5,delete,faksin,faksin,2,2,1.0,6,6,1.0,0,0,3,7,ja|ko|id|ru|es|vi|cs,0.8073,0.5977,0.8558,0.7708,0.7061,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9957
vaccine,bio/med,vaccin,V5,epenthesize,faksin,faksin,2,2,1.0,6,6,1.0,0,0,3,7,ja|ko|id|ru|es|vi|cs,0.8073,0.5977,0.8558,0.7708,0.7061,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9957
vaccine,bio/med,vaccin,V3C,delete,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
vaccine,bio/med,vaccin,V3C,epenthesize,fakisin,faksin,2,3,1.5,6,7,1.1667,1,0,3,7,ja|ko|id|ru|es|vi|cs,0.7672,0.6897,0.7964,0.7454,0.6273,0.8108,0.7247,"/v/, geminate cc -> /ks/ or /k/, final /n/",tr/ru/id/hu shape vaksin/vakcina,0.9462
mathematics,math/units,mathematica,V1,delete,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V1,epenthesize,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V2,delete,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V2,epenthesize,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V3,delete,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V3,epenthesize,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V4,delete,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V4,epenthesize,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V5,delete,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V5,epenthesize,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V3C,delete,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
mathematics,math/units,mathematica,V3C,epenthesize,matematika,matematika,5,5,1.0,10,10,1.0,0,0,2,7,id|tr|ru|es|fi|hu|cs,0.9489,0.8333,,0.9489,0.9433,0.9323,0.8994,th -> t or s (the theta ambiguity) in a high-frequency academic word,,1.0178
algebra,math/units,algebra,V1,delete,aligebura,algebra,3,5,1.6667,7,9,1.2857,2,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.7586,0.6686,0.7462,0.7622,0.7452,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8086
algebra,math/units,algebra,V1,epenthesize,aligebura,algebra,3,5,1.6667,7,9,1.2857,2,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.7586,0.6686,0.7462,0.7622,0.7452,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8086
algebra,math/units,algebra,V2,delete,aligebura,algebra,3,5,1.6667,7,9,1.2857,2,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.7586,0.6686,0.7462,0.7622,0.7452,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8086
algebra,math/units,algebra,V2,epenthesize,aligebura,algebra,3,5,1.6667,7,9,1.2857,2,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.7586,0.6686,0.7462,0.7622,0.7452,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8086
algebra,math/units,algebra,V3,delete,aligebura,algebra,3,5,1.6667,7,9,1.2857,2,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.7586,0.6686,0.7462,0.7622,0.7452,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8086
algebra,math/units,algebra,V3,epenthesize,aligebura,algebra,3,5,1.6667,7,9,1.2857,2,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.7586,0.6686,0.7462,0.7622,0.7452,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8086
algebra,math/units,algebra,V4,delete,algebura,algebra,3,4,1.3333,7,8,1.1429,1,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.8333,0.6616,0.7942,0.8445,0.8238,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8882
algebra,math/units,algebra,V4,epenthesize,algebura,algebra,3,4,1.3333,7,8,1.1429,1,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.8333,0.6616,0.7942,0.8445,0.8238,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8882
algebra,math/units,algebra,V5,delete,algebra,algebra,3,3,1.0,7,7,1.0,0,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.9382,0.6056,0.9192,0.9437,0.9141,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,1.0
algebra,math/units,algebra,V5,epenthesize,algebra,algebra,3,3,1.0,7,7,1.0,0,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.9382,0.6056,0.9192,0.9437,0.9141,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,1.0
algebra,math/units,algebra,V3C,delete,aligebra,algebra,3,4,1.3333,7,8,1.1429,1,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.8333,0.5711,0.8394,0.8316,0.8168,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8882
algebra,math/units,algebra,V3C,epenthesize,aligebra,algebra,3,4,1.3333,7,8,1.1429,1,0,0,9,sw|id|ru|es|fi|ha|is|hu|cs,0.8333,0.5711,0.8394,0.8316,0.8168,0.9382,0.8854,Arabic-origin Wanderwort; /lg/ medial cluster and /br/ onset cluster,,0.8882
geometry,math/units,geometria,V1,delete,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V1,epenthesize,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V2,delete,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V2,epenthesize,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V3,delete,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V3,epenthesize,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V4,delete,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V4,epenthesize,geometiria,geometria,5,6,1.2,9,10,1.1111,1,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.8323,0.6638,0.6638,0.8564,0.8329,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,0.8998
geometry,math/units,geometria,V5,delete,geometria,geometria,5,5,1.0,9,9,1.0,0,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.925,0.7375,0.7375,0.9518,0.9105,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,1.0
geometry,math/units,geometria,V5,epenthesize,geometria,geometria,5,5,1.0,9,9,1.0,0,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.925,0.7375,0.7375,0.9518,0.9105,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,1.0
geometry,math/units,geometria,V3C,delete,geometria,geometria,5,5,1.0,9,9,1.0,0,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.925,0.7375,0.7375,0.9518,0.9105,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,1.0
geometry,math/units,geometria,V3C,epenthesize,geometria,geometria,5,5,1.0,9,9,1.0,0,0,0,8,sw|id|tr|ru|es|fi|hu|cs,0.925,0.7375,0.7375,0.9518,0.9105,0.925,0.8772,"initial soft g (the single worst g case), vowel hiatus /eo/",,1.0
zero,math/units,zero,V1,delete,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V1,epenthesize,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V2,delete,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V2,epenthesize,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V3,delete,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V3,epenthesize,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V4,delete,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V4,epenthesize,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V5,delete,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V5,epenthesize,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V3C,delete,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
zero,math/units,zero,V3C,epenthesize,sero,sero,2,2,1.0,4,4,1.0,0,0,1,0,,,,,,,,,Arabic-origin; initial /z/ - the z->s merger with no cluster noise,,
million,math/units,million,V1,delete,milio,milion,3,3,1.0,6,5,0.8333,0,1,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V1,epenthesize,milioni,milion,3,4,1.3333,6,7,1.1667,1,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V2,delete,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V2,epenthesize,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V3,delete,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V3,epenthesize,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V4,delete,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V4,epenthesize,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V5,delete,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V5,epenthesize,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V3C,delete,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
million,math/units,million,V3C,epenthesize,milion,milion,3,3,1.0,6,6,1.0,0,0,1,0,,,,,,,,,"geminate ll, final /n/; the numeral system is internationally shared",,
meter,math/units,meter,V1,delete,mete,meter,2,2,1.0,5,4,0.8,0,1,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.798,0.6207,0.8127,0.7881,0.6897,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0199
meter,math/units,meter,V1,epenthesize,meteri,meter,2,3,1.5,5,6,1.2,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7364,0.5,0.6619,0.7861,0.718,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,0.9412
meter,math/units,meter,V2,delete,mete,meter,2,2,1.0,5,4,0.8,0,1,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.798,0.6207,0.8127,0.7881,0.6897,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0199
meter,math/units,meter,V2,epenthesize,meteri,meter,2,3,1.5,5,6,1.2,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7364,0.5,0.6619,0.7861,0.718,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,0.9412
meter,math/units,meter,V3,delete,mete,meter,2,2,1.0,5,4,0.8,0,1,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.798,0.6207,0.8127,0.7881,0.6897,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0199
meter,math/units,meter,V3,epenthesize,meteri,meter,2,3,1.5,5,6,1.2,1,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7364,0.5,0.6619,0.7861,0.718,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,0.9412
meter,math/units,meter,V4,delete,meter,meter,2,2,1.0,5,5,1.0,0,0,0,15,ja|ko|hi|sw|id|tr|ru|es|fi|vi|ha|ta|is|hu|cs,0.7824,0.6,0.7479,0.8054,0.7463,0.7824,0.7532,"SI unit, near-universal; final /r/ - a V4 test with a very short word",,1.0
